ancient,old,new,MAL I (0.1ug/ml) Slide#13881 rRequest#2342 Alexa488 6/8/2011 YL,MAL I (1ug/ml) Slide#13882 rRequest#2342 Alexa488 6/8/2011 YL,MAL I (10ug/ml) Slide#13883 rRequest#2342 Alexa488 6/8/2011 YL,MAL I (100ug/ml) Slide#13881 rRequest#2342 Alexa488 6/8/2011 YL,MAA 0.1ug/ml Slide#13634 CFG#non v5.0 Alexa488 4/11/11 HJ,MAA 1ug/ml Slide#13678 CFG#non v5.0 Alexa488 4/15/11 HJ,MAA 10ug/ml Slide#13634 CFG#non v5.0 Alexa488 4/11/11 HJ,MAA 100ug/ml Slide# 13678 CFG#non v5.0 Alexa488 4/15/11 HJ,MAA(Seikagaku) (0.1ug/ml) Slide#:14284 Cfg#2342 07/22/2011 V5.0 Alexa488 CMZ,MAA(Seikagaku) (1ug/ml) Slide#:14291 Cfg#2342 07/25/2011 V5.0 Alexa488 CMZ,MAA(Seikagaku) (10ug/ml) Slide#:14290 Cfg#2342 07/25/2011 V5.0 Alexa488 CMZ,MAA(Seikagaku) (100ug/ml) Slide#:14284 Cfg#2342 07/22/2011 V5.0 Alexa488 CMZ,MAL II (0.1ug/ml) Slide#13884 rRequest#2342 Alexa488 6/8/2011 YL,MAL II (1ug/ml) Slide#13885 rRequest#2342 Alexa488 6/8/2011 YL,MAL II (10ug/ml) Slide#13886 rRequest#2342 Alexa488 6/8/2011 YL,MAL II (100 ug/ml) Slide#13884 rRequest#2342 Alexa488 6/8/2011 YL
Galβ1-4(Fucα1-3)GlcNAcβ-Sp8,Galb1-4(Fuca1-3)GlcNAcb-Sp8,Galb1-4(Fuca1-3)GlcNAcb-Sp8,0.494374999999998,4.6388250000000015,1.4792499999999986,-1.4183749999999993,5.206125,-1.949724999999999,-16.057350000000003,483.0485,1.4627750000000006,2.8572750000000005,1.8529750000000016,4.810600000000001,-9.636525000000006,-15.468324999999995,11.133449999999995,70.2594499999999
Galβ1-4(Fucα1-3)GlcNAcβ1-4Galβ1-4(Fucα1-3)GlcNAcβ-Sp0,Galb1-4(Fuca1-3)GlcNAcb1-4Galb1-4(Fuca1-3)GlcNAcb-Sp0,Galb1-4(Fuca1-3)GlcNAcb1-4Galb1-4(Fuca1-3)GlcNAcb-Sp0,11.322174999999998,17.191474999999997,15.7028,-0.4927999999999954,11.124399999999998,-7.150725000000001,10.796050000000006,-95.352675,12.19195,6.281799999999999,7.364650000000001,9.45905,-3.129375,17.14125,8.736674999999991,3.412300000000002
Galβ1-4(Fucα1-3)GlcNAcβ1-4Galβ1-4(Fucα1-3)GlcNAcβ1-4Galβ1-4(Fucα1-3)GlcNAcβ-Sp0,Galb1-4(Fuca1-3)GlcNAcb1-4Galb1-4(Fuca1-3)GlcNAcb1-4Galb1-4(Fuca1-3)GlcNAcb-Sp0,Galb1-4(Fuca1-3)GlcNAcb1-4Galb1-4(Fuca1-3)GlcNAcb1-4Galb1-4(Fuca1-3)GlcNAcb-Sp0,109.49015,128.74735,41.051125,116.876375,-0.7925249999999977,-11.457650000000005,-0.9975999999999984,-27.613549999999968,-0.18469999999999853,10.477349999999998,-2.7487250000000003,2.6896249999999995,26.43835000000001,25.09615,33.460025,249.20510000000004
Galβ1-4[6OSO3]Glcβ-Sp0,Galb1-4[6OSO3]Glcb-Sp0,Galb1-4(6S)Glcb-Sp0,1.761924999999998,104.610825,1127.8634000000004,1730.65865,-0.656400000000005,-1.2694249999999982,21.87957500000001,12674.54465,602.540175,1145.0647499999998,3213.310650000001,6454.1069,-38.256875,-10.012774999999994,2.1577499999999965,31.05782500000001
Galβ1-4[6OSO3]Glcβ-Sp8,Galb1-4[6OSO3]Glcb-Sp8,Galb1-4(6S)Glcb-Sp8,33.11465000000001,127.487575,1019.7782,1411.691425,20.780425,-8.383424999999997,12.085899999999995,4485.39215,509.78925000000015,1005.36665,2858.226325,4953.118075,5.884274999999995,5.071124999999999,8.850249999999997,95.71525000000004
Galβ1-4GalNAcα1-3(Fucα1-2)Galβ1-4GlcNAcβ-Sp8,Galb1-4GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp8,Galb1-4GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp8,8.2317,-0.04180000000000028,-3.0560499999999973,-10.156349999999998,13.167124999999995,-2.786175,-3.0538500000000006,-1.8267999999999984,7.042075,3.3047249999999977,2.9496249999999984,-1.4705499999999985,8.093725000000001,-2.2941999999999965,-13.716649999999996,82.90440000000002
Galβ1-4GalNAcβ1-3(Fucα1-2)Galβ1-4GlcNAcβ-Sp8,Galb1-4GalNAcb1-3(Fuca1-2)Galb1-4GlcNAcb-Sp8,Galb1-4GalNAcb1-3(Fuca1-2)Galb1-4GlcNAcb-Sp8,6.896325000000001,-18.056275,-1.5595249999999972,5.3935499999999985,-6.957650000000001,-0.9016499999999992,-0.13244999999999862,-7.019275,2.5275,3.119025000000001,4.6088999999999976,-3.429675,-14.972725,-10.103025,-17.865,133.643375
Galβ1-4GlcNAcβ1-3GalNAcα-Sp8,Galb1-4GlcNAcb1-3GalNAca-Sp8,Galb1-4GlcNAcb1-3GalNAca-Sp8,-10.209700000000002,4.9367,-6.1935249999999975,1.188125,6.606675000000001,-3.2311749999999986,12.008175000000005,-11.2836,67.72525,6.450074999999999,6.92385,97.68154999999996,8.383875000000002,0.2268250000000016,-22.318375000000003,7.3204000000000065
Galβ1-4GlcNAcβ1-3GalNAcα-Sp14,Galb1-4GlcNAcb1-3GalNAc-Sp14,Galb1-4GlcNAcb1-3GalNAc-Sp14,-1.4517499999999968,-15.895150000000005,0.6217000000000006,7.93955,0.8735750000000024,4.320775000000005,-9.32895,-23.605,23.30005,13.97905,32.284425,126.174425,-13.639250000000004,-10.046000000000003,-17.629674999999995,8.922200000000004
Galβ1-4GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAcβ-Sp0,Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,4.325350000000004,8.9436,14.816725000000002,-5.3063249999999975,14.3802,-4.230499999999998,8.067325,-3.6919750000000136,1.0710750000000004,9.255425000000002,6.239575,44.10275,2.0315999999999974,29.480275,13.560825000000007,216.23202500000005
Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,11.438275000000004,9.662375,10.12515,23.560450000000003,2.054450000000001,2.416525,20.794475000000006,19.901100000000007,3.3670500000000065,4.8538250000000005,13.031750000000004,296.0607,-7.3429749999999965,1.5056500000000064,6.007500000000008,38.21045
Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,2.9382499999999965,5.590374999999997,5.638674999999999,6.098100000000002,2.3444000000000003,-11.605625,2.662899999999997,149.82709999999994,5.876375,29.08895,9.436925000000002,405.7873,-3.041475000000002,2.7440999999999995,7.5861000000000045,138.13092500000005
Galβ1-4GlcNAcβ1-3Galβ1-4Glcβ-Sp0,Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,21.071675000000006,52.55897500000001,11.978325000000002,3.439875000000004,11.5421,-7.585950000000002,-0.3055249999999923,-82.94304999999997,-1.8518,8.324725,25.8028,318.016475,-11.664474999999996,2.53125,10.902400000000007,-5.412649999999998
Galβ1-4GlcNAcβ1-3Galβ1-4Glcβ-Sp8,Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp8,Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp8,28.015350000000005,103.6974,49.431575,72.9232,6.8623749999999974,-8.24375,1.58,279.87952500000006,6.276174999999995,3.4802,24.508250000000004,227.09529999999995,9.196000000000003,17.848175000000012,23.298824999999994,80.03289999999998
Galβ1-4GlcNAcβ1-6(Galβ1-3)GalNAcα-Sp8,Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp8,Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp8,44.15569999999999,12.652825000000002,25.17555,122.126625,-0.5375500000000031,-3.9121999999999972,-2.753350000000001,-82.74057499999998,12.4546,6.929775000000002,3.135950000000001,49.9039,7.819274999999997,27.06019999999998,36.853475,139.43220000000002
Galβ1-3(Galβ1-4GlcNAcβ1-6)GalNAcα-Sp8,Galb1-3(Galb1-4GlcNAcb1-6)GalNAca-Sp8,,,,,,,,,,,,,,,,,
Galβ1-3(Galβ1-4GlcNAcβ1-6)GalNAc-Sp14,Galb1-3(Galb1-4GlcNAcb1-6)GalNAc-Sp14,Galb1-4GlcNAcb1-6(Galb1-3)GalNAc-Sp14,0.46432499999999705,32.50867500000001,-4.764249999999999,7.984500000000003,10.813249999999995,-13.608425,-0.2906250000000021,484.3985,24.091649999999994,12.311,4.1008499999999986,17.767050000000005,2.39245,-1.8203500000000008,3.4412749999999903,38.24522500000001
Galβ1-4GlcNAcβ-Sp0,Galb1-4GlcNAcb-Sp0,Galb1-4GlcNAcb-Sp0,24.18125,11.72125,12.511525000000002,38.228899999999975,-1.4677250000000015,-13.547275,9.103599999999991,-265.57765,8.827125,16.593325,11.602975000000002,21.446950000000008,1.465025000000001,-9.448374999999997,4.305025000000004,23.181750000000008
Galβ1-4GlcNAcβ-Sp8,Galb1-4GlcNAcb-Sp8,Galb1-4GlcNAcb-Sp8,0.0998749999999955,1.0845999999999982,-3.878949999999999,16.815825000000004,-1.0219749999999994,-0.2978750000000012,-0.5653999999999986,-21.969475000000006,4.877374999999999,6.8781,15.646349999999998,198.93635,6.628874999999997,-0.3963000000000037,5.897175000000002,143.4966
,,Galb1-4GlcNAcb-Sp23,-4.517524999999997,-3.0501749999999994,0.7673749999999995,9.6047,0.8167750000000016,6.559475000000001,-5.424000000000001,-40.067,8.628250000000001,4.702475,8.612249999999998,94.6069,-7.649650000000001,2.6801250000000003,-3.315674999999999,59.75932499999999
Galβ1-4Glcβ-Sp0,Galb1-4Glcb-Sp0,Galb1-4Glcb-Sp0,16.939300000000006,3.7224249999999977,-3.385975000000002,-0.6124999999999989,14.695900000000002,-4.655275000000001,-4.538449999999997,-72.28702499999999,7.6098,11.577200000000005,1.8674000000000015,4.026850000000007,-6.4458000000000055,-1.92755,0.5523249999999962,18.889599999999994
Galβ1-4Glcβ-Sp8,Galb1-4Glcb-Sp8,Galb1-4Glcb-Sp8,5.002700000000001,14.882974999999998,4.267350000000002,3.0409500000000005,1.9318250000000037,9.68255,29.74447500000001,-2.064174999999992,12.534624999999998,13.63275,-0.479825,20.980225,3.243425000000004,5.254275,31.88140000000001,283.89845
GlcNAcα1-3Galβ1-4GlcNAcβ-Sp8,GlcNAca1-3Galb1-4GlcNAcb-Sp8,GlcNAca1-3Galb1-4GlcNAcb-Sp8,3.639825000000002,1.7280750000000022,-1.4229250000000009,1.449400000000001,-7.1735500000000005,-0.035225000000000506,283.08535,26326.180375,1.2469499999999991,1.3309000000000006,3.5654000000000003,26.7904,-18.21385,3.5390999999999977,0.5431500000000042,-5.371399999999994
GlcNAcα1-6Galβ1-4GlcNAcβ-Sp8,GlcNAca1-6Galb1-4GlcNAcb-Sp8,GlcNAca1-6Galb1-4GlcNAcb-Sp8,-6.65235,14.649924999999987,3.8765,-1.535475,-4.63315,2.887075000000003,-3.586025000000003,-39.75005,17.847750000000012,12.391525,8.207800000000002,2.9118250000000003,-7.3746250000000035,-6.898975,-14.170825,-2.5313500000000038
GlcNAcβ1-2Galβ1-3GalNAcα-Sp8,GlcNAcb1-2Galb1-3GalNAca-Sp8,GlcNAcb1-2Galb1-3GalNAca-Sp8,0.7886750000000031,8.351775,-4.2142750000000015,1.6892999999999994,-1.4347250000000005,-4.3355250000000005,9.4906,81.513225,4.988899999999999,0.2653749999999997,9.551725,9.738274999999998,3.7927500000000016,-17.46805,10.862599999999995,286.480825
GlcNAcβ1-3(GlcNAcβ1-6)GalNAcα-Sp8,GlcNAcb1-3(GlcNAcb1-6)GalNAca-Sp8,GlcNAcb1-6(GlcNAcb1-3)GalNAca-Sp8,5.627000000000006,13.766275000000006,4.577449999999999,-0.4574249999999989,0.7601500000000065,-5.667125000000002,19.585,-136.6676,11.069449999999994,-0.9295999999999998,10.2841,4.837550000000002,6.664325000000005,1.3103249999999989,13.339075,35.02932500000001
GlcNAcβ1-3(GlcNAcβ1-6)Galβ1-4GlcNAcβ-Sp8,GlcNAcb1-3(GlcNAcb1-6)Galb1-4GlcNAcb-Sp8,GlcNAcb1-6(GlcNAcb1-3)GalNAca-Sp14,33.17634999999999,33.87517500000001,9.599674999999998,37.70804999999999,7.86495,-6.703974999999996,-3.4769749999999995,106.60480000000008,7.766124999999999,2.87055,18.230175000000006,17.066074999999998,17.851175000000005,10.529000000000002,2.4246000000000048,38.12575000000004
,,GlcNAcb1-6(GlcNAcb1-3)Galb1-4GlcNAcb-Sp8,8.166025000000005,14.140100000000004,-27.70202500000001,15.568849999999996,-9.720249999999997,-11.576524999999995,-5.101399999999998,8461.110775000001,0.8997250000000001,2.2753,3.0737,1.5763999999999996,-14.218599999999988,3.2302250000000043,-11.408350000000002,-20.304199999999987
GlcNAcβ1-3GalNAcα-Sp8,GlcNAcb1-3GalNAca-Sp8,GlcNAcb1-3GalNAca-Sp8,37.540475,7.0748,-1.6435749999999985,33.43860000000001,1.6380499999999998,-17.837674999999994,0.5482000000000014,-73.576025,18.198125,13.59175,3.4161500000000014,0.15005000000002156,-2.196000000000001,3.821175,-8.189250000000001,-49.01654999999999
GlcNAcβ1-3GalNAcα-Sp14,GlcNAcb1-3GalNAca-Sp14,GlcNAcb1-3GalNAca-Sp14,3.246875,-2.9867000000000012,-1.7158250000000024,-13.863449999999995,4.258049999999999,-0.05302499999999988,11.62535,-17.58775,7.3059249999999984,-1.938525000000004,-2.4782,-4.6162249999999965,-2.7942249999999986,-11.383200000000002,-3.131599999999999,7.796724999999999
GlcNAcβ1-3Galβ-Sp8,GlcNAcb1-3Galb-Sp8,GlcNAcb1-3Galb-Sp8,4.009400000000003,-1.6198249999999996,0.2075749999999985,1.957725,5.860175,2.3851,11.275375,2.5246250000000003,5.924475000000001,12.0181,17.676274999999997,2.0677749999999997,-3.710625,-11.53335,-9.127100000000002,89.702425
GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,GlcNAcb1-3Galb1-4GlcNAcb-Sp0,GlcNAcb1-3Galb1-4GlcNAcb-Sp0,-5.1119,-5.400100000000003,-3.73025,-11.323975,1.444774999999998,-0.34512500000000124,11.145499999999995,111.62789999999997,5.81475,6.201474999999998,14.228275000000005,-1.348550000000002,18.294375,6.486974999999998,-15.247099999999996,233.93607500000007
GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp8,GlcNAcb1-3Galb1-4GlcNAcb-Sp8,GlcNAcb1-3Galb1-4GlcNAcb-Sp8,-9.798724999999996,-10.036700000000003,0.4652250000000002,1.2317250000000008,1.0799249999999994,5.521650000000002,3.9239000000000033,2530.051350000001,8.072975,1.6275500000000007,4.39985,9.347774999999997,-3.526024999999997,-1.3116249999999994,-7.950850000000006,-5.189950000000009
GlcNAcβ1-3Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,-5.596375000000003,14.221199999999996,0.4318499999999972,-6.670875000000006,2.44,1.8914500000000007,6.959749999999996,14.152999999999993,0.7518000000000011,5.058125,5.8875,0.4825750000000024,7.39105,30.08587499999999,19.85535,16.210724999999996
GlcNAcβ1-3Galβ1-4Glcβ-Sp0,GlcNAcb1-3Galb1-4Glcb-Sp0,GlcNAcb1-3Galb1-4Glcb-Sp0,7.390674999999994,30.04300000000001,17.839650000000006,8.692325,0.6702750000000002,7.55865,11.348475,64.68022500000006,6.4608250000000025,6.758925000000001,2.4939250000000017,10.692275,15.949974999999988,7.650149999999992,16.178475000000013,97.047725
GlcNAcβ1-4-MDPLys,GlcNAcb1-4-MDPLys,GlcNAcb1-4-MDPLys,1.5143499999999932,-1.7255249999999958,-4.447274999999994,-9.693999999999997,-3.698775000000001,-6.2721,-2.5180499999999992,168.072725,3.185125,6.647299999999998,8.78555,6.486275000000006,-12.34945,5.451650000000003,15.149675000000002,91.11195
GlcNAcβ1-4(GlcNAcβ1-6)GalNAcα-Sp8,GlcNAcb1-4(GlcNAcb1-6)GalNAca-Sp8,GlcNAcb1-6(GlcNAcb1-4)GalNAca-Sp8,-9.78875,-12.290049999999995,-8.984325000000002,-16.1806,-2.3275499999999987,-2.843475,-2.1048250000000017,800.136375,9.389275,10.7577,9.279725,6.972199999999997,-5.7324499999999965,-5.434774999999995,-10.433474999999994,-34.020574999999994
GlcNAcβ1-4Galβ1-4GlcNAcβ-Sp8,GlcNAcb1-4Galb1-4GlcNAcb-Sp8,GlcNAcb1-4Galb1-4GlcNAcb-Sp8,2.006149999999998,4.0276250000000005,-0.20179999999999865,-14.246175,-30.077324999999995,4.931699999999998,-34.281275,114.69799999999998,4.2691500000000016,6.200750000000001,8.968800000000002,-4.453949999999999,-19.775625,-23.54669999999999,-8.558800000000002,73.81715
GlcNAcβ1-4GlcNAcβ1-4GlcNAcβ1-4GlcNAcβ1-4GlcNAcβ1-4GlcNAcβ1-4β-Sp8,(GlcNAcb1-4)6b-Sp8,GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-Sp8,9.706824999999998,11.059725,27.4106,11.413624999999994,29.511375,332.6822,2148.504675,-41.240350000000035,1.8946,7.2782,12.336600000000004,9.154575,17.748874999999995,1.845175000000001,48.26237500000002,89.58480000000002
GlcNAcβ1-4GlcNAcβ1-4GlcNAcβ1-4GlcNAcβ1-4GlcNAcβ-Sp8,(GlcNAcb1-4)5b-Sp8,GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-Sp8,8.270124999999998,11.62005,6.437075,7.7254749999999985,5.912675000000004,404.34975,1196.51875,4498.28325,6.133825,12.286599999999995,9.733175000000006,5.978275,44.994375,53.728375,16.927875000000007,166.46922500000005
GlcNAcβ1-4GlcNAcβ1-4GlcNAcβ-Sp8,GlcNAcb1-4GlcNAcb1-4GlcNAcb-Sp8,GlcNAcb1-4GlcNAcb1-4GlcNAcb-Sp8,10.638175000000004,31.2856,9.9014,70.61430000000001,-5.996875,33.72579999999999,1388.6563500000007,11987.859375000005,9.3527,5.570674999999999,5.116624999999998,-1.70575,11.657175000000002,18.372475,34.778775,43.28627499999999
GlcNAcβ1-6(Galβ1-3)GalNAcα-Sp8,GlcNAcb1-6(Galb1-3)GalNAca-Sp8,,,,,,,,,,,,,,,,,
GlcNAcβ1-6GalNAcα-Sp8,GlcNAcb1-6GalNAca-Sp8,GlcNAcb1-6GalNAca-Sp8,-3.9675,19.480975,-0.8155249999999938,-4.424199999999999,-6.701599999999999,-15.049675,-10.883874999999994,104.62899999999985,6.409075000000001,1.5941750000000008,18.171900000000004,5.728700000000003,-7.0878000000000085,5.230675000000012,-8.436624999999992,22.30560000000001
GlcNAcβ1-6GalNAcα-Sp14,GlcNAcb1-6GalNAca-Sp14,GlcNAcb1-6GalNAca-Sp14,24.902225,49.72885000000001,18.409300000000005,-5.666525,0.6818749999999979,0.6641249999999967,20.790474999999994,-44.97907499999999,10.593125,10.178625,4.412774999999999,7.200350000000008,3.1375,24.50790000000001,-9.6301,-39.3075
GlcNAcβ1-6Galβ1-4GlcNAcβ-Sp8,GlcNAcb1-6Galb1-4GlcNAcb-Sp8,GlcNAcb1-6Galb1-4GlcNAcb-Sp8,12.318999999999996,17.429350000000003,1.2157500000000017,20.273699999999995,0.20842500000000186,-12.084599999999998,-4.258575,-707.6041749999998,8.587899999999998,4.1684,8.445625,28.652624999999997,-1.9157500000000027,2.8521249999999987,-17.896650000000005,39.82407500000001
Glcα1-4Glcβ-Sp8,Glca1-4Glcb-Sp8,Glca1-4Glcb-Sp8,7.057475000000004,25.06215,15.3171,41.57315,21.354025000000007,-1.3137000000000008,6.489475000000002,-554.9327,9.845700000000004,18.644225,12.23,18.950625,24.444800000000004,27.939375,18.47405,99.2099
Glcα1-4Glcα-Sp8,Glca1-4Glca-Sp8,Glca1-4Glca-Sp8,4.965525000000003,10.384425000000004,-3.780674999999999,7.858325000000002,5.27815,3.117350000000004,-2.2292000000000023,-16.932925000000008,7.3092000000000015,24.042775,-1.7792750000000022,3.2379250000000006,14.653549999999996,5.740850000000003,0.19107499999999436,172.50232499999996
Glcα1-6Glcα1-6Glcβ-Sp8,Glca1-6Glca1-6Glcb-Sp8,Glca1-6Glca1-6Glcb-Sp8,5.124399999999998,20.6931,3.1475500000000025,9.8569,1.9990749999999975,4.757925000000002,-4.780199999999997,-24.30295000000001,15.579249999999998,22.899849999999994,8.076525,2.3876250000000008,16.52355,7.0151,9.6818,101.4733
Glcβ1-4Glcβ-Sp8,Glcb1-4Glcb-Sp8,Glcb1-4Glcb-Sp8,1.6168000000000011,4.234399999999994,9.59105,16.672424999999997,13.85145,-1.3481000000000058,-2.738875000000004,-63.047325,8.854099999999997,11.411425,11.688775,758.6535500000003,18.446175000000007,18.33425,25.054475000000004,346.84377500000016
Glcβ1-6Glcβ-Sp8,Glcb1-6Glcb-Sp8,Glcb1-6Glcb-Sp8,8.088974999999998,1.1509750000000007,7.591975,3.4685749999999995,1.245,-4.8480500000000015,19.175725,-46.11660000000001,7.0626750000000005,6.467150000000001,13.2003,2.4483,7.347824999999998,1.1028749999999938,43.29940000000001,323.155325
G-ol-Sp8,G-ol-Sp8,G-ol-Sp8,20.19147500000001,33.88345,14.44725,26.453150000000008,10.487125,-1.3054000000000006,16.272075000000008,595.4209000000002,5.1547,9.0171,8.770950000000003,11.51705,32.81995,40.70692499999998,27.30017500000001,139.68205000000006
GlcAα-Sp8,GlcAa-Sp8,GlcAa-Sp8,-1.002600000000001,51.32920000000001,11.449875,23.690949999999994,-1.905725000000004,23.46595,-1.2838749999999948,-84.554575,14.727074999999996,5.98685,4.191900000000002,4.279975,17.096100000000018,37.16817499999999,14.090475000000005,133.40450000000004
GlcAβ-Sp8,GlcAb-Sp8,GlcAb-Sp8,92.53175000000002,52.334275,15.251375000000005,68.933975,69.68965,16.003825,71.717825,210.176175,83.514825,88.015,49.391975,122.8352,68.94805000000002,52.92715,42.029225,346.114625
GlcAβ1-3Galβ-Sp8,GlcAb1-3Galb-Sp8,GlcAb1-3Galb-Sp8,-3.723349999999989,15.062525,-3.3277500000000018,7.646374999999992,7.537949999999995,4.319799999999997,13.510549999999995,-94.5758,9.718600000000002,4.312925,4.100075000000002,-5.8915500000000005,-2.0493000000000023,17.036825000000018,6.084075000000006,25.167774999999992
GlcAβ1-6Galβ-Sp8,GlcAb1-6Galb-Sp8,GlcAb1-6Galb-Sp8,55.06162500000001,13.246750000000004,2.9535749999999936,43.34885000000001,0.8167749999999998,1.730550000000001,41.3525,-62.95427500000002,14.861725,12.103175,11.692549999999995,22.07315,15.609525000000005,12.601374999999996,27.18837500000001,53.63875
KDNα2-3Galβ1-3GlcNAcβ-Sp0,KDNa2-3Galb1-3GlcNAcb-Sp0,KDNa2-3Galb1-3GlcNAcb-Sp0,6.369275000000003,7.931474999999999,-4.131949999999996,3.390450000000005,-2.1335,3.837450000000001,-9.450399999999998,-68.362625,7.580575,9.96095,18.28995,7.334049999999999,2.8765250000000013,0.06857500000000982,-5.259100000000006,-15.947749999999996
KDNα2-3Galβ1-4GlcNAcβ-Sp0,KDNa2-3Galb1-4GlcNAcb-Sp0,KDNa2-3Galb1-4GlcNAcb-Sp0,33.5018,93.713925,2787.960575,6646.126300000001,1.7978249999999958,-8.159000000000004,11.519225,-19.13182500000005,149.48497500000005,211.522125,2195.4108750000005,10745.768475,7.216150000000002,6.697374999999999,0.4686000000000004,121.75587500000006
Manα1-2Manα1-2Manα1-3Manα-Sp9,Mana1-2Mana1-2Mana1-3Mana-Sp9,Mana1-2Mana1-2Mana1-3Mana-Sp9,-3.4892249999999985,-4.856999999999998,-4.088024999999998,0.8172999999999959,11.227875,-2.795399999999999,2.5344750000000023,-10.918925000000005,3.2474000000000016,5.7224,15.00515,2.31255,3.0163749999999934,-5.494474999999998,3.772025000000003,117.159775
Manα1-2Manα1-3(Manα1-2Manα1-6)Manα-Sp9,Mana1-2Mana1-3(Mana1-2Mana1-6)Mana-Sp9,Mana1-2Mana1-6(Mana1-2Mana1-3)Mana-Sp9,6.220825000000001,-6.421750000000001,-0.3799000000000028,0.8642499999999984,18.910775,2.6928499999999973,37.82147499999999,80.3456,4.553625000000001,7.1807750000000015,0.040024999999999984,10.11785,0.806900000000006,-8.174399999999999,-4.976875,38.09985
Manα1-2Manα1-3Manα-Sp9,Mana1-2Mana1-3Mana-Sp9,Mana1-2Mana1-3Mana-Sp9,-2.8321500000000044,5.094299999999999,0.8052499999999991,-1.3163749999999936,11.724575000000002,-1.0650499999999994,14.641575,-36.18272499999999,3.361749999999999,8.410999999999998,13.791824999999998,8.77535,31.421524999999992,7.050275000000003,3.3955750000000084,111.917925
Manα1-6(Manα1-2Manα1-3)Manα1-6(Manα1-2Manα1-3)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Mana1-6[Mana1-2Mana1-3]Mana1-6[Mana1-2Mana1-3]Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Mana1-6(Mana1-2Mana1-3)Mana1-6(Mana1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,-1.0222249999999988,-8.519075,5.353874999999999,5.842600000000001,15.409325,3.5297249999999987,16.777724999999993,13.024375,4.922574999999998,3.80745,1.2515249999999989,0.0018000000000002456,5.472950000000008,-10.314850000000002,6.230149999999997,67.7243
Manα1-2Manα1-6(Manα1-3)Manα1-6(Manα1-2Manα1-2Manα1-3)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Mana1-2Mana1-6(Mana1-3)Mana1-6[Mana1-2Mana1-2Mana1-3]Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Mana1-2Mana1-6(Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,5.652549999999998,11.955225000000002,-2.893374999999999,-11.17775,-23.517375,1.8772249999999997,2.2601750000000003,1393.3446000000006,6.624575,2.0520250000000013,11.4308,1.157300000000001,15.649324999999996,9.978899999999989,8.159425000000006,-24.62505000000001
Manα1-2Manα1-2Manα1-3(Manα1-2Manα1-3(Manα1-2Manα1-6)Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Mana1-2Mana1-2Mana1-3(Mana1-2Mana1-3(Mana1-2Mana1-6)Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Mana1-2Mana1-6(Mana1-2Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,9.077550000000002,13.495675000000002,42.314400000000006,2.3188000000000097,39.49125,33.80820000000001,4.470725000000002,665.5111249999998,37.92662500000001,38.402525,39.94669999999999,41.937525,27.206200000000006,26.619025,41.60112500000001,54.61887500000002
