ancient,old,new,LCA (0.1ug/ml) Slide#13932  rRequest#2342 Alexa488 6/14/2011 YL,LCA (1ug/ml) Slide#13933  rRequest#2342 Alexa488 6/14/2011 YL,LCA (10ug/ml) Slide#13934  rRequest#2342 Alexa488 6/14/2011 YL,LCA (100 ug/ml) Slide#13932  rRequest#2342 Alexa488 6/14/2011 YL,LcH (0.1ug/ml) Slide#15040  rRequest#2342 Alexa488 1/27/2012 YL,LcH (1ug/ml) Slide#15050 rRequest#2342 Alexa488 1/30/2012 YL,LcH (10ug/ml) slide#15049 rRequest#2342 Alexa488 1/30/2012 YL,LcH (100ug/ml) Slide#15040 rRequest#2342 Alexa488 1/27/2012 YL
GalNAcα1-3(Fucα1-2)Galβ1-4Glcβ-Sp0,GalNAca1-3(Fuca1-2)Galb1-4Glcb-Sp0,GalNAca1-3(Fuca1-2)Galb1-4Glcb-Sp0,5.6971250000000015,3.234,8.926300000000003,0.5696249999999985,5.793799999999999,15.206625000000004,16.130399999999995,9.928475000000006
GlcNAcβ1-3Galβ1-3GalNAcα-Sp8,GlcNAcb1-3Galb1-3GalNAca-Sp8,GlcNAcb1-3Galb1-3GalNAca-Sp8,2.1735500000000005,-0.15004999999999846,-3.034724999999998,12.542550000000002,20.298075000000004,11.972549999999998,22.4076,7.001375
GalNAcα1-3(Fucα1-2)Galβ-Sp8,GalNAca1-3(Fuca1-2)Galb-Sp8,GalNAca1-3(Fuca1-2)Galb-Sp8,1.4579749999999994,0.21667500000000395,-6.286600000000003,0.6731749999999987,12.715824999999995,21.808825,4.346650000000002,19.8325
GalNAcα1-3(Fucα1-2)Galβ-Sp18,GalNAca1-3(Fuca1-2)Galb-Sp18,GalNAca1-3(Fuca1-2)Galb-Sp18,-2.775974999999997,1.9963249999999988,13.228324999999998,-0.3980500000000031,12.001925000000005,13.870500000000005,27.92747500000001,19.8125
GalNAcα1-3GalNAcβ-Sp8,GalNAca1-3GalNAcb-Sp8,GalNAca1-3GalNAcb-Sp8,2.806025,4.780549999999998,-2.1561249999999976,-0.025249999999999773,7.789949999999998,16.737875000000006,15.378449999999996,17.447474999999994
GalNAcα1-3Galβ-Sp8,GalNAca1-3Galb-Sp8,GalNAca1-3Galb-Sp8,0.3121500000000008,2.8935499999999976,10.212174999999997,13.348200000000002,14.689850000000005,9.45395,23.799225,19.301225
GalNAcα1-4(Fucα1-2)Galβ1-4GlcNAcβ-Sp8,GalNAca1-4(Fuca1-2)Galb1-4GlcNAcb-Sp8,GalNAca1-4(Fuca1-2)Galb1-4GlcNAcb-Sp8,-0.05929999999999769,5.927399999999999,19.445274999999988,6.2997250000000005,9.79445,3.0709000000000017,13.393125,12.52747500000001
GalNAcβ1-3GalNAcα-Sp8,GalNAcb1-3GalNAca-Sp8,GalNAcb1-3GalNAca-Sp8,9.542375,0.9231750000000004,9.902199999999992,31.79322500000001,12.6538,20.49035,1.9019999999999992,13.804975000000004
GalNAcβ1-3(Fucα1-2)Galβ-Sp8,GalNAcb1-3(Fuca1-2)Galb-Sp8,GalNAcb1-3(Fuca1-2)Galb-Sp8,0.1864499999999989,5.997024999999999,3.323949999999998,-1.91395,-1.6640249999999996,4.0023,19.506374999999988,49.91155000000001
GalNAcβ1-3Galα1-4Galβ1-4GlcNAcβ-Sp0,GalNAcb1-3Gala1-4Galb1-4GlcNAcb-Sp0,GalNAcb1-3Gala1-4Galb1-4GlcNAcb-Sp0,20.730425,3.1539749999999986,5.8645999999999985,64.27190000000002,11.798000000000002,36.775425,34.017875000000004,49.69457500000002
GalNAcβ1-4(Fucα1-3)GlcNAcβ-Sp0,GalNAcb1-4(Fuca1-3)GlcNAcb-Sp0,GalNAcb1-4(Fuca1-3)GlcNAcb-Sp0,14.378975,3.8096000000000028,11.355425,11.888775,22.723825,27.274000000000004,28.3737,32.87027499999999
GalNAcβ1-4GlcNAcβ-Sp0,GalNAcb1-4GlcNAcb-Sp0,GalNAcb1-4GlcNAcb-Sp0,6.373999999999999,3.6372,13.505100000000004,-0.3787750000000045,11.350849999999996,23.20894999999999,55.38550000000001,20.775775000000007
GalNAcβ1-4GlcNAcβ-Sp8,GalNAcb1-4GlcNAcb-Sp8,GalNAcb1-4GlcNAcb-Sp8,13.661725000000004,18.455049999999996,15.028275,3.795074999999999,28.37855,12.977650000000004,15.689299999999996,41.35490000000001
Galα1-2Galβ-Sp8,Gala1-2Galb-Sp8,Gala1-2Galb-Sp8,10.046224999999998,2.1614500000000003,6.74875,23.9215,8.63725,18.4167,11.578650000000007,18.185
Galα1-3(Fucα1-2)Galβ1-3GlcNAcβ-Sp0,Gala1-3(Fuca1-2)Galb1-3GlcNAcb-Sp0,Gala1-3(Fuca1-2)Galb1-3GlcNAcb-Sp0,10.401625000000003,7.0174,5.536699999999998,6.386999999999999,19.118075,27.08632500000001,18.656175,21.88694999999999
Galα1-3(Fucα1-2)Galβ1-3GlcNAcβ-Sp8,,Gala1-3(Fuca1-2)Galb1-3GlcNAcb-Sp8,25.09627500000001,20.544175,19.203149999999994,24.925775,73.75527500000003,81.48165,48.649175,219.34445
Galα1-3(Fucα1-2)Galβ1-4(Fucα1-3)GlcNAcβ-Sp0,Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb-Sp0,Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb-Sp0,10.657774999999996,11.318099999999998,22.4644,17.428450000000012,33.1814,47.984725,48.96050000000001,80.654525
Galα1-3(Fucα1-2)Galβ1-4(Fucα1-3)GlcNAcβ-Sp8,,Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb-Sp8,13.598800000000002,1.9999749999999992,1.5406999999999993,2.49765,10.274275,14.667275,24.252550000000006,48.952175
Galα1-3(Fucα1-2)Galβ1-4GlcNAc-Sp0,Gala1-3(Fuca1-2)Galb1-4GlcNAc-Sp0,Gala1-3(Fuca1-2)Galb1-4GlcNAc-Sp0,1.1597000000000008,10.168974999999998,7.555999999999999,-1.4777250000000013,12.332825000000005,13.72525,9.695675,28.98832500000001
Galα1-3(Fucα1-2)Galβ1-4Glcβ-Sp0,Gala1-3(Fuca1-2)Galb1-4Glcb-Sp0,Gala1-3(Fuca1-2)Galb1-4Glcb-Sp0,4.6625,10.98975,5.887350000000001,22.30035,22.63635000000001,20.698350000000005,4.59375,2.0931
Galα1-3(Fucα1-2)Galβ-Sp8,Gala1-3(Fuca1-2)Galb-Sp8,Gala1-3(Fuca1-2)Galb-Sp8,-0.09457499999999984,9.2003,13.71405,8.308300000000001,54.90575,28.2362,24.85280000000001,27.697525
Galα1-3(Fucα1-2)Galβ-Sp18,Gala1-3(Gala1-4)Galb1-4GlcNAcb-Sp8,Gala1-3(Fuca1-2)Galb-Sp18,15.101174999999998,4.055250000000008,14.432625000000002,5.278799999999999,19.914500000000004,23.114325000000008,12.765300000000005,16.0921
Galα1-3(Galα1-4)Galβ1-4GlcNAcβ-Sp8,Gala1-3GalNAca-Sp8,Gala1-4(Gala1-3)Galb1-4GlcNAcb-Sp8,22.99455,7.602474999999997,20.6989,28.631375,10.878349999999998,20.620800000000006,50.5853,89.38477499999998
Galα1-3GalNAcα-Sp8,,Gala1-3GalNAca-Sp8,21.8333,21.59185,43.2422,27.8711,18.581950000000006,23.247725000000006,54.96147499999999,25.140925000000006
Galα1-3GalNAcα-Sp16,Gala1-3GalNAca-Sp16,Gala1-3GalNAca-Sp16,6.04365,9.723875000000003,2.9474750000000025,2.1026249999999957,18.8923,12.595175,7.584875,6.844250000000002
Galα1-3GalNAcβ-Sp8,Gala1-3GalNAcb-Sp8,Gala1-3GalNAcb-Sp8,2.4320999999999997,3.520500000000001,12.193775,4.4155000000000015,47.98584999999999,18.496375,27.590175,48.054475
Galα1-3Galβ1-4(Fucα1-3)GlcNAcβ-Sp8,Gala1-3Galb1-4(Fuca1-3)GlcNAcb-Sp8,Gala1-3Galb1-4(Fuca1-3)GlcNAcb-Sp8,9.833575,3.887575,20.666599999999995,19.341750000000005,7.028225000000003,43.32167499999999,15.231224999999995,16.738850000000006
Galα1-3Galβ1-3GlcNAcβ-Sp0,Gala1-3Galb1-3GlcNAcb-Sp0,Gala1-3Galb1-3GlcNAcb-Sp0,11.6751,3.59,41.58092500000001,13.472475,12.478475,13.484625000000005,11.877324999999995,57.659725
Galα1-3Galβ1-4GlcNAcβ-Sp8,Gala1-3Galb1-4GlcNAcb-Sp8,Gala1-3Galb1-4GlcNAcb-Sp8,6.3998750000000015,11.75135,0.6905750000000026,11.209599999999995,9.419725,14.931749999999996,7.614749999999997,10.349525000000003
Galα1-3Galβ1-4Glcβ-Sp0,Gala1-3Galb1-4Glcb-Sp0,Gala1-3Galb1-4Glcb-Sp0,-1.79345,3.4121250000000014,16.7027,8.024949999999999,13.228175000000006,8.864349999999996,19.215575,54.334025
,,Gala1-3Galb1-4Glc-Sp10,-0.5507000000000026,-0.9687499999999982,9.814249999999998,4.36975,10.206975000000003,19.7735,8.755274999999997,39.3806
Galα1-3Galβ-Sp8,Gala1-3Galb-Sp8,Gala1-3Galb-Sp8,12.118549999999995,0.15695000000000014,8.579224999999996,-0.19305000000000128,8.381875,11.30015,24.791225,22.173025000000006
Galα1-4(Fucα1-2)Galβ1-4GlcNAcβ-Sp8,Gala1-4(Fuca1-2)Galb1-4GlcNAcb-Sp8,Gala1-4(Fuca1-2)Galb1-4GlcNAcb-Sp8,10.198375,22.3138,11.832775,3.572474999999999,9.610725,13.617725,21.1961,27.6505
Galα1-4Galβ1-4GlcNAcβ-Sp0,Gala1-4Galb1-4GlcNAcb-Sp0,Gala1-4Galb1-4GlcNAcb-Sp0,21.097524999999994,9.00055,18.45245,39.01965,30.046825,42.472750000000026,38.073975,23.011175
Galα1-4Galβ1-4GlcNAcβ-Sp8,Gala1-4Galb1-4GlcNAcb-Sp8,Gala1-4Galb1-4GlcNAcb-Sp8,11.907024999999996,16.065625,20.068125,4.7653250000000025,17.151200000000006,23.01065000000001,30.432175,28.546575
Galα1-4Galβ1-4Glcβ-Sp0,Gala1-4Galb1-4Glcb-Sp0,Gala1-4Galb1-4Glcb-Sp0,11.907775000000004,18.596775,11.920024999999995,18.866675,23.427850000000007,43.5625,17.2767,36.899575
Galα1-4GlcNAcβ-Sp8,Gala1-4GlcNAcb-Sp8,Gala1-4GlcNAcb-Sp8,3.1796749999999983,3.058450000000001,7.165099999999999,10.4319,3.977675,25.95880000000001,8.950575,4.013449999999997
Galα1-6Glcβ-Sp8,Gala1-6Glcb-Sp8,Gala1-6Glcb-Sp8,23.105274999999992,7.455725000000001,5.306174999999996,9.366924999999998,4.417399999999999,11.5378,33.40532499999999,22.347175
Galβ1-2Galβ-Sp8,Galb1-2Galb-Sp8,Galb1-2Galb-Sp8,4.066500000000001,6.71175,8.357875000000002,10.494549999999998,27.45445,26.825525,25.170925,39.781525
Galβ1-3(Fucα1-4)GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAcβ-Sp0,Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,24.659075,7.007475,7.126375000000002,8.863649999999996,2.515724999999998,23.562925,17.191399999999998,12.734525
Galβ1-3(Fucα1-4)GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-4GlcNAcb-Sp0,Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-4GlcNAcb-Sp0,,,,,,,,
Galβ1-3(Fucα1-4)GlcNAcβ-Sp0,Galb1-3(Fuca1-4)GlcNAcb-Sp0,Galb1-3(Fuca1-4)GlcNAc-Sp0 ,7.681575,9.203849999999996,17.962525,12.116325000000002,32.733799999999995,16.146124999999998,22.3274,14.819824999999994
Galβ1-3(Fucα1-4)GlcNAcβ-Sp8,Galb1-3(Fuca1-4)GlcNAc-Sp8,Galb1-3(Fuca1-4)GlcNAc-Sp8 ,1.7639750000000003,6.4280250000000025,-0.5475499999999993,1.2059250000000024,-2.2688000000000006,5.964074999999998,3.0874500000000022,-3.591699999999996
Galβ1-3(Fucα1-4)GlcNAc-Sp8,Galb1-3(Fuca1-4)GlcNAcb-Sp8,Fuca1-4(Galb1-3)GlcNAcb-Sp8,15.069400000000005,3.6486250000000022,12.61535,-0.4500250000000001,2.0678249999999982,17.484499999999993,1.8257500000000009,16.463099999999994
Galβ1-4GlcNAcβ1-6GalNAcα-Sp8,Galb1-4GlcNAcb1-6GalNAca-Sp8,Galb1-4GlcNAcb1-6GalNAca-Sp8,4.692999999999998,0.569774999999999,11.554000000000002,50.89045,12.573475000000002,17.863950000000006,15.821875,18.2657
,,Galb1-4GlcNAcb1-6GalNAc-Sp14,14.802525000000005,12.700800000000005,26.85960000000001,18.2604,12.683,33.588449999999995,26.401999999999997,42.740675
Galβ1-3(GlcNAcβ1-6)GalNAcα-Sp8,Galb1-3(GlcNAcb1-6)GalNAca-Sp8,GlcNAcb1-6(Galb1-3)GalNAca-Sp8 ,27.662800000000004,15.730125,2.8686750000000014,16.680925000000002,10.630950000000006,16.972999999999995,22.335525000000004,22.866425
Galβ1-3(GlcNAcβ1-6)GalNAc-Sp14,Galb1-3(GlcNAcb1-6)GalNAc-Sp14,GlcNAcb1-6(Galb1-3)GalNAca-Sp14,-7.354974999999998,6.6091000000000015,8.347249999999995,-1.6813000000000033,-2.1633,-4.923424999999998,-6.262650000000002,-7.894850000000003
Galβ1-3(Neu5Acα2-6)GalNAcα-Sp8,Galb1-3(Neu5Aca2-6)GalNAca-Sp8,Neu5Aca2-6(Galb1-3)GalNAca-Sp8,2.106299999999999,1.0230500000000005,0.934775000000001,-0.8531000000000013,11.281275,8.238325,0.7239750000000029,17.405575
Galβ1-3(Neu5Acα2-6)GalNAcα-Sp14,Galb1-3(Neu5Aca2-6)GalNAca-Sp14,Neu5Aca2-6(Galb1-3)GalNAca-Sp14,9.733850000000004,5.331674999999999,3.052325000000001,10.658200000000004,17.587674999999994,45.61112500000001,42.50115,21.125200000000007
Galβ1-3(Neu5Acβ2-6)GalNAcα-Sp8,Galb1-3(Neu5Acb2-6)GalNAca-Sp8,Neu5Acb2-6(Galb1-3)GalNAca-Sp8,-3.0045249999999992,0.051275000000001285,9.652499999999996,1.1434750000000005,7.240625,12.254499999999995,16.268674999999995,20.155175
Galβ1-3(Neu5Acα2-6)GlcNAcβ1-4Galβ1-4Glcβ-Sp10,Galb1-3(Neu5Aca2-6)GlcNAcb1-4Galb1-4Glcb-Sp10,Neu5Aca2-6(Galb1-3)GlcNAcb1-4Galb1-4Glcb-Sp10,23.610750000000053,-2.663599999999997,3.1175749999999987,65.28184999999999,-3.179375,7.49555,-5.8321749999999986,-5.126975
Galβ1-3GalNAcα-Sp8,Galb1-3GalNAca-Sp8,Galb1-3GalNAca-Sp8,-3.0472249999999987,1.182224999999999,-3.706425000000001,-3.078075,10.010675,9.4055,6.589375,9.479600000000003
Galβ1-3GalNAcα-Sp14,,Galb1-3GalNAca-Sp14,12.691100000000002,-2.3941750000000024,1.0501499999999997,2.240924999999999,3.1759000000000004,13.446650000000002,16.1552,56.9546
Galβ1-3GalNAcα-Sp16,Galb1-3GalNAca-Sp16,Galb1-3GalNAca-Sp16,4.340325,8.99535,14.711425000000006,2.1871500000000026,7.315024999999999,10.38535,11.791975000000004,29.438050000000004
Galβ1-3GalNAcβ-Sp8,Galb1-3GalNAcb-Sp8,Galb1-3GalNAcb-Sp8,14.83765,12.045225,7.953825,5.666800000000002,-0.16292499999999954,22.10260000000001,6.602274999999999,17.399199999999993
Galβ1-3GalNAcβ1-3Galα1-4Galβ1-4Glcβ-Sp0,Galb1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp0,Galb1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp0,15.03985,-1.2091499999999993,22.5407,13.736599999999996,12.067600000000002,15.35125,19.817025,22.05045
Galβ1-3GalNAcβ1-4(Neu5Acα2-3)Galβ1-4Glcβ-Sp0,Galb1-3GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0,Galb1-3GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0,0.13964999999999872,1.9259749999999995,5.14625,5.287724999999996,12.106450000000004,8.260424999999998,1.6015499999999996,7.651324999999997
Galβ1-3GalNAcβ1-4Galβ1-4Glcβ-Sp8,Galb1-3GalNAcb1-4Galb1-4Glcb-Sp8,Galb1-3GalNAcb1-4Galb1-4Glcb-Sp8,4.360125000000002,9.059599999999998,2.7937249999999976,20.350449999999995,15.755825000000005,40.13030000000001,24.51225,23.55085
Galβ1-3Galβ-Sp8,Galb1-3Galb-Sp8,Galb1-3Galb-Sp8,-3.683349999999999,3.7742999999999984,-1.445175,0.2647250000000003,0.031799999999999606,49.15389999999999,8.09685,14.04805
Galβ1-3GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,Galb1-3GlcNAcb1-3Galb1-4GlcNAcb-Sp0,Galb1-3GlcNAcb1-3Galb1-4GlcNAcb-Sp0,6.162450000000002,1.7665500000000005,22.948150000000005,5.93155,0.281350000000002,3.6845000000000017,1.3471249999999992,6.017799999999994
Galβ1-3GlcNAcβ1-3Galβ1-4Glcβ-Sp10,Galb1-3GlcNAcb1-3Galb1-4Glcb-Sp10,Galb1-3GlcNAcb1-3Galb1-4Glcb-Sp10,5.651324999999997,-0.09560000000000103,7.233424999999999,4.707025000000002,6.238875,11.1547,14.15795,30.690050000000006
Galβ1-3GlcNAcβ-Sp0,Galb1-3GlcNAcb-Sp0,Galb1-3GlcNAcb-Sp0,4.8193,11.656475,7.5252,-2.2238249999999993,8.917874999999997,8.580350000000001,7.339199999999997,12.076
Galβ1-3GlcNAcβ-Sp8,Galb1-3GlcNAcb-Sp8,Galb1-3GlcNAcb-Sp8,11.259125,9.45685,4.521299999999998,3.8179250000000025,15.135674999999996,19.115250000000003,29.671024999999997,11.737975
Galβ1-4(Fucα1-3)GlcNAcβ-Sp0,Galb1-4(Fuca1-3)GlcNAcb-Sp0,Galb1-4(Fuca1-3)GlcNAcb-Sp0,19.153600000000004,0.3524000000000003,2.6254999999999993,5.878325000000002,19.331000000000003,8.609800000000002,11.662150000000004,8.79435
Galβ1-4(Fucα1-3)GlcNAcβ-Sp8,Galb1-4(Fuca1-3)GlcNAcb-Sp8,Galb1-4(Fuca1-3)GlcNAcb-Sp8,3.133300000000002,2.4224249999999987,8.192424999999998,8.641099999999998,6.938975000000001,25.611175000000006,25.432775,11.7261
Galβ1-4(Fucα1-3)GlcNAcβ1-4Galβ1-4(Fucα1-3)GlcNAcβ-Sp0,Galb1-4(Fuca1-3)GlcNAcb1-4Galb1-4(Fuca1-3)GlcNAcb-Sp0,Galb1-4(Fuca1-3)GlcNAcb1-4Galb1-4(Fuca1-3)GlcNAcb-Sp0,22.73865,8.427550000000002,2.5822000000000003,8.595074999999998,21.67935,22.300299999999996,31.721975000000004,31.63597499999999
Galβ1-4(Fucα1-3)GlcNAcβ1-4Galβ1-4(Fucα1-3)GlcNAcβ1-4Galβ1-4(Fucα1-3)GlcNAcβ-Sp0,Galb1-4(Fuca1-3)GlcNAcb1-4Galb1-4(Fuca1-3)GlcNAcb1-4Galb1-4(Fuca1-3)GlcNAcb-Sp0,Galb1-4(Fuca1-3)GlcNAcb1-4Galb1-4(Fuca1-3)GlcNAcb1-4Galb1-4(Fuca1-3)GlcNAcb-Sp0,15.6208,9.594100000000003,0.0683999999999978,8.534100000000002,3.5104749999999982,9.575825000000002,19.255325,22.655825
Galβ1-4[6OSO3]Glcβ-Sp0,Galb1-4[6OSO3]Glcb-Sp0,Galb1-4(6S)Glcb-Sp0,8.669050000000002,15.50345,11.55135,-2.1515499999999985,7.6944,8.324899999999998,54.1129,17.905625
Galβ1-4[6OSO3]Glcβ-Sp8,Galb1-4[6OSO3]Glcb-Sp8,Galb1-4(6S)Glcb-Sp8,27.01225,9.651624999999996,28.72865,18.58635,20.251625000000004,37.65302499999999,32.80325,22.828700000000005
Galβ1-4GalNAcα1-3(Fucα1-2)Galβ1-4GlcNAcβ-Sp8,Galb1-4GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp8,Galb1-4GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp8,23.977875,1.3683750000000003,4.205024999999999,3.424624999999999,10.834375,6.977775000000001,9.909375,13.443974999999998
Galβ1-4GalNAcβ1-3(Fucα1-2)Galβ1-4GlcNAcβ-Sp8,Galb1-4GalNAcb1-3(Fuca1-2)Galb1-4GlcNAcb-Sp8,Galb1-4GalNAcb1-3(Fuca1-2)Galb1-4GlcNAcb-Sp8,6.0086999999999975,7.395149999999999,2.2348250000000025,-0.15494999999999948,8.845424999999997,29.317650000000004,12.307775000000005,24.49509999999998
Galβ1-4GlcNAcβ1-3GalNAcα-Sp8,Galb1-4GlcNAcb1-3GalNAca-Sp8,Galb1-4GlcNAcb1-3GalNAca-Sp8,8.659124999999998,4.325275,11.826724999999998,-3.5695000000000032,18.965575,14.972074999999995,5.118600000000002,4.3188499999999985
Galβ1-4GlcNAcβ1-3GalNAcα-Sp14,Galb1-4GlcNAcb1-3GalNAc-Sp14,Galb1-4GlcNAcb1-3GalNAc-Sp14,13.278125,2.70495,18.130525,15.592449999999996,24.1729,8.297000000000002,32.764475,39.86895
Galβ1-4GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAcβ-Sp0,Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,10.221100000000003,5.179725000000001,14.249600000000004,26.087999999999994,8.07535,20.1693,23.098350000000003,34.369175
Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,6.196575000000005,0.586075000000001,3.0141250000000066,22.68765,10.06495,7.7136999999999984,7.1715,11.926325
Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,-0.8952999999999971,3.4776249999999957,4.738100000000001,10.440124999999997,13.726850000000004,19.749399999999994,5.921574999999999,11.029875000000004
Galβ1-4GlcNAcβ1-3Galβ1-4Glcβ-Sp0,Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,9.638624999999998,9.787350000000004,0.011725000000001984,4.756049999999998,17.977050000000006,22.604100000000006,40.8222,50.54162499999998
Galβ1-4GlcNAcβ1-3Galβ1-4Glcβ-Sp8,Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp8,Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp8,12.422225,2.402025,16.685149999999965,4.933675000000001,10.198675,32.460874999999994,11.589775000000005,19.789525
Galβ1-4GlcNAcβ1-6(Galβ1-3)GalNAcα-Sp8,Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp8,Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp8,16.52065,1.6896750000000034,5.825574999999999,23.7792,7.591699999999998,4.474875,13.397975000000004,11.731624999999996
Galβ1-3(Galβ1-4GlcNAcβ1-6)GalNAcα-Sp8,Galb1-3(Galb1-4GlcNAcb1-6)GalNAca-Sp8,,,,,,,,,
Galβ1-3(Galβ1-4GlcNAcβ1-6)GalNAc-Sp14,Galb1-3(Galb1-4GlcNAcb1-6)GalNAc-Sp14,Galb1-4GlcNAcb1-6(Galb1-3)GalNAc-Sp14,9.28,17.861375000000006,6.4514,9.863300000000004,23.325325,17.407700000000002,26.612275,33.99775
Galβ1-4GlcNAcβ-Sp0,Galb1-4GlcNAcb-Sp0,Galb1-4GlcNAcb-Sp0,14.628524999999994,12.06695,9.853674999999997,13.492449999999995,26.449375,14.683799999999998,39.705075,36.1402
Galβ1-4GlcNAcβ-Sp8,Galb1-4GlcNAcb-Sp8,Galb1-4GlcNAcb-Sp8,-2.605,0.34339999999999904,0.6720999999999977,-1.225674999999999,7.085525,14.464275000000004,4.328199999999999,24.94945
,,Galb1-4GlcNAcb-Sp23,-9.340175000000002,15.941125000000005,18.168425,11.445774999999998,8.072399999999996,12.2591,9.193874999999998,13.187225000000005
Galβ1-4Glcβ-Sp0,Galb1-4Glcb-Sp0,Galb1-4Glcb-Sp0,3.5668000000000024,-1.8823250000000016,3.5560500000000013,5.87725,10.857924999999998,13.940425,16.319075000000005,27.256949999999996
Galβ1-4Glcβ-Sp8,Galb1-4Glcb-Sp8,Galb1-4Glcb-Sp8,1.208225000000004,6.099250000000002,2.8899250000000016,12.619675,18.703199999999995,4.349599999999999,8.743625000000002,33.370625
GlcNAcα1-3Galβ1-4GlcNAcβ-Sp8,GlcNAca1-3Galb1-4GlcNAcb-Sp8,GlcNAca1-3Galb1-4GlcNAcb-Sp8,8.127899999999995,4.080225,2.419674999999998,644.3272000000002,4.348725000000001,6.480924999999999,6.172149999999999,13.830574999999996
GlcNAcα1-6Galβ1-4GlcNAcβ-Sp8,GlcNAca1-6Galb1-4GlcNAcb-Sp8,GlcNAca1-6Galb1-4GlcNAcb-Sp8,-1.5754,4.911325,6.198675,11.574899999999998,10.985,20.08515,8.661925,13.856500000000002
GlcNAcβ1-2Galβ1-3GalNAcα-Sp8,GlcNAcb1-2Galb1-3GalNAca-Sp8,GlcNAcb1-2Galb1-3GalNAca-Sp8,1.5400499999999973,1.8317749999999984,3.855375,4.656224999999999,29.852325,22.983875,12.988825,15.474249999999998
GlcNAcβ1-3(GlcNAcβ1-6)GalNAcα-Sp8,GlcNAcb1-3(GlcNAcb1-6)GalNAca-Sp8,GlcNAcb1-6(GlcNAcb1-3)GalNAca-Sp8,8.869074999999997,0.2763749999999998,8.613850000000001,3.1959750000000007,8.113074999999998,23.805874999999997,8.30625,6.1172749999999985
GlcNAcβ1-3(GlcNAcβ1-6)Galβ1-4GlcNAcβ-Sp8,GlcNAcb1-3(GlcNAcb1-6)Galb1-4GlcNAcb-Sp8,GlcNAcb1-6(GlcNAcb1-3)GalNAca-Sp14,7.199725000000001,2.280800000000001,3.590825000000004,2.840650000000002,4.7095499999999975,13.552224999999998,23.005525,14.0665
,,GlcNAcb1-6(GlcNAcb1-3)Galb1-4GlcNAcb-Sp8,9.146149999999997,2.3027999999999995,10.772699999999995,-3.8931500000000017,8.077024999999999,16.382249999999996,9.01495,22.158675
GlcNAcβ1-3GalNAcα-Sp8,GlcNAcb1-3GalNAca-Sp8,GlcNAcb1-3GalNAca-Sp8,2.361325000000001,17.865150000000007,7.6050499999999985,4.626724999999997,22.890849999999997,8.155749999999998,13.655875000000005,22.490450000000006
GlcNAcβ1-3GalNAcα-Sp14,GlcNAcb1-3GalNAca-Sp14,GlcNAcb1-3GalNAca-Sp14,4.779224999999999,6.128899999999998,2.40975,0.7632999999999992,2.0383000000000004,8.641599999999999,4.946275,25.514274999999994
GlcNAcβ1-3Galβ-Sp8,GlcNAcb1-3Galb-Sp8,GlcNAcb1-3Galb-Sp8,-1.452024999999999,8.364549999999998,5.362349999999998,5.943025,9.6326,14.90125,10.41815,10.259625
